Date,AIWFC,Christmas,MariahCarey,Memes,Days,Days_Sin,Days_Cos,Days_SinCos,Days_Sin2,Days_Cos2,iter1,final_pred
2022-05-15,1,1,13,46,1281,-0.060213277365792045,-0.9981855344718586,0.0601040224496754,0.0036256387711298046,0.9963743612288701,0.7250875169215095,18.52533603766369
2022-05-22,1,1,14,46,1288,-0.17976658572556098,-0.98370929377361,0.17683806108818473,0.03231602534342547,0.9676839746565746,0.7533736998854421,19.199259930292396
2022-05-29,6,1,17,42,1295,-0.29671281927348897,-0.9549667548552556,0.2833508781455577,0.08803849712122212,0.9119615028787779,0.8955549001251318,19.608608337490104
2022-06-05,10,2,22,43,1302,-0.40935595881562004,-0.912374757970728,0.3734860438482766,0.1675723010178556,0.8324276989821444,1.1521162186273235,19.720093312347373
2022-06-12,1,2,15,42,1309,-0.5160623910158513,-0.8565509959010045,0.442033754971681,0.2663203914209974,0.7336796085790026,0.793176682784991,19.523862086257125
2022-06-19,1,2,17,43,1316,-0.6152845999633262,-0.7883050558305267,0.4850319609257531,0.3785751389520303,0.6214248610479698,0.9217052590517095,19.034104230060972
2022-06-26,1,2,19,43,1323,-0.7055836101071763,-0.7086266782644612,0.49999536986809506,0.4978482308518758,0.5021517691481243,1.0716666612929788,18.288161295217353
2022-07-03,1,2,15,44,1330,-0.7856498550787151,-0.6186714032625025,0.48605909831453037,0.6172456947852061,0.382754305214794,0.8916273987312712,17.344192840847924
2022-07-10,2,2,19,39,1337,-0.8543221697498257,-0.5197438121555178,0.4440286613147478,0.7298663697260499,0.27013363027395015,1.202682037224395,16.2775389419428
2022-07-17,2,2,16,41,1344,-0.9106046300942165,-0.41327860778290343,0.3763334137660036,0.829200792349025,0.17079920765097492,1.0855711309818663,15.175997099345258
2022-07-24,4,2,16,41,1351,-0.9536809966304447,-0.3008198076356704,0.2868861339521648,0.9095074433340383,0.09049255666596175,1.1647185348617506,14.134296314392795
2022-07-31,2,2,14,39,1358,-0.9829265519799822,-0.18399835165767972,0.18085686536488338,0.9661446065872568,0.03385539341274317,1.0864248743018512,13.248099107938888
2022-08-07,3,2,16,40,1365,-0.9979171608653922,-0.0645084494493161,0.06437408872629019,0.995838659949645,0.00416134005035497,1.303537541134543,12.607890618134057
2022-08-14,3,3,17,39,1372,-0.9984354211555643,0.05591699010060317,-0.055829503560847246,0.996873290218089,0.003126709781910953,1.4191380260732003,12.293120940768418
2022-08-21,3,3,17,41,1379,-0.9844738167520922,0.1755314904214279,-0.17280615633536645,0.9691886958704321,0.030811304129567837,1.4092484108076917,12.366952188527415
2022-08-28,2,3,20,43,1386,-0.9562348265919068,0.29260033563334464,-0.2797946312050851,0.9143850435872541,0.08561495641274594,1.5911945503349103,12.871926242077544
2022-09-04,3,3,17,46,1393,-0.914127988185334,0.40542572835999663,-0.3706110054242974,0.8356299787837662,0.16437002121623379,1.2576846137395274,13.82681498359029
2022-09-11,3,4,17,44,1400,-0.8587639582758052,0.5123714121284199,-0.44000610198676576,0.7374755360335289,0.26252446396647106,1.1408338963661715,15.224845184974466
2022-09-18,3,4,17,43,1407,-0.7909456567567779,0.6118864012687235,-0.4839688915120318,0.6255950319424106,0.3744049680575893,1.0184250089916225,17.03340932102705
2022-09-25,4,5,17,43,1414,-0.7116566222817755,0.7025274741691561,-0.4999583293273689,0.5064551480375057,0.49354485196249426,0.9025391746023627,19.19528620329758
2022-10-02,5,6,14,40,1421,-0.6220467484408686,0.7829801036770621,-0.48705022758621064,0.3869421572458573,0.6130578427541429,0.6586618569359582,21.631306665182034
2022-10-09,5,7,16,40,1428,-0.5234156073655516,0.8520775211013084,-0.4459906732297749,0.2739638980338493,0.7260361019661506,0.6706704344392153,24.244314814002696
2022-10-16,7,8,17,43,1435,-0.41719360261231525,0.9088176373395037,-0.37915290423928016,0.1740505020606424,0.8259494979393577,0.6407142399039172,26.92419959041918
2022-10-23,8,10,21,45,1442,-0.30492122465629096,0.9523775757303968,-0.29040013672690207,0.09297695324589227,0.9070230467541077,0.7199511597489693,29.55370897957927
2022-10-30,33,17,43,41,1449,-0.1882267098432429,0.9821256058680008,-0.18486227144533535,0.03542929429841236,0.9645707057015876,1.3587246072784924,32.014713831597426
